Date,Open
2017-06-15,143055.96875
2017-06-16,142765.59375
2017-06-17,145159.9375
2017-06-18,153320.984375
2017-06-19,146549.859375
2017-06-20,151333.734375
2017-06-21,161265.546875
2017-06-22,162037.140625
2017-06-23,162457.734375
2017-06-24,162758.453125
2017-06-25,154956.6875
2017-06-26,153934.265625
2017-06-27,145696.921875
2017-06-28,151574.15625
2017-06-29,152047.5625
2017-06-30,150997.6875
2017-07-01,146865.5
2017-07-02,143554.140625
2017-07-03,147044.25
2017-07-04,151867.8125
2017-07-05,154726.046875
2017-07-06,156332.125
2017-07-07,156861.046875
2017-07-08,152111.40625
2017-07-09,155270.390625
2017-07-10,152411.96875
2017-07-11,143790.421875
2017-07-12,141721.375
2017-07-13,144077.90625
2017-07-14,141275.421875
2017-07-15,131658.484375
2017-07-16,117599.5234375
2017-07-17,114148.265625
2017-07-18,132327.125
2017-07-19,137366.984375
2017-07-20,133708.09375
2017-07-21,167388.125
2017-07-22,158275.109375
2017-07-23,166547.015625
2017-07-24,162141.46875
2017-07-25,165455.234375
2017-07-26,154422.609375
2017-07-27,150783.890625
2017-07-28,159458.671875
2017-07-29,167101.90625
2017-07-30,162182.9375
2017-07-31,164777.53125
2017-08-01,171547.25
2017-08-02,164448.390625
2017-08-03,164009.9375
2017-08-04,169305.59375
2017-08-05,173602.21875
2017-08-06,195169.28125
2017-08-07,192305.765625
2017-08-08,202194.65625
2017-08-09,204820.046875
2017-08-10,200539.484375
2017-08-11,202680.890625
2017-08-12,218362.421875
2017-08-13,232084.59375
2017-08-14,243181.65625
2017-08-15,259221.765625
2017-08-16,250717.03125
2017-08-17,260278.328125
2017-08-18,256087.40625
2017-08-19,243709.34375
2017-08-20,246746.171875
2017-08-21,241429.53125
2017-08-22,236467.21875
2017-08-23,241506.75
2017-08-24,244239.640625
2017-08-25,256328.328125
2017-08-26,256056.6875
2017-08-27,254477.734375
2017-08-28,256756.90625
2017-08-29,256985.171875
2017-08-30,268644.84375
2017-08-31,266391.75
2017-09-01,272720.875
2017-09-02,281562.0625
2017-09-03,263400.84375
2017-09-04,263766.1875
2017-09-05,244563.03125
2017-09-06,251829.421875
2017-09-07,263242.71875
2017-09-08,262218.75
2017-09-09,242549.578125
2017-09-10,242522.609375
2017-09-11,236291.75
2017-09-12,238452.84375
2017-09-13,238206.171875
2017-09-14,224361.84375
2017-09-15,182253.8125
2017-09-16,209608.96875
2017-09-17,207795.65625
2017-09-18,206717.515625
2017-09-19,236627.3125
2017-09-20,227582.03125
2017-09-21,226744.84375
2017-09-22,210099.734375
2017-09-23,208649.609375
2017-09-24,218204.59375
2017-09-25,211919.109375
2017-09-26,226014.78125
2017-09-27,225169.984375
2017-09-28,244260.375
2017-09-29,241621.90625
2017-09-30,239580.484375
2017-10-01,249640.75
2017-10-02,252861.5
2017-10-03,255205.3125
2017-10-04,249990.453125
2017-10-05,243910.109375
2017-10-06,249462.953125
2017-10-07,254101.734375
2017-10-08,257609.671875
2017-10-09,268146.53125
2017-10-10,278402.40625
2017-10-11,277580.625
2017-10-12,279125.59375
2017-10-13,315258.0
2017-10-14,322643.40625
2017-10-15,333644.75
2017-10-16,325161.21875
2017-10-17,328361.53125
2017-10-18,320954.3125
2017-10-19,320266.59375
2017-10-20,326755.625
2017-10-21,344683.5
2017-10-22,346975.15625
2017-10-23,345495.75
2017-10-24,341321.5
2017-10-25,318189.34375
2017-10-26,331765.9375
2017-10-27,341430.34375
2017-10-28,336000.3125
2017-10-29,334062.5
2017-10-30,354985.40625
2017-10-31,355093.0
2017-11-01,374935.3125
2017-11-02,394314.40625
2017-11-03,412880.5
2017-11-04,423066.125
2017-11-05,437240.625
2017-11-06,437163.84375
2017-11-07,409358.9375
2017-11-08,423917.3125
2017-11-09,440906.6875
2017-11-10,425537.78125
2017-11-11,391705.875
2017-11-12,372580.46875
2017-11-13,351616.25
2017-11-14,389338.53125
2017-11-15,400214.6875
2017-11-16,440849.53125
2017-11-17,468852.625
2017-11-18,454762.71875
2017-11-19,458828.6875
2017-11-20,474960.3125
2017-11-21,487425.90625
2017-11-22,477636.28125
2017-11-23,480742.15625
2017-11-24,471921.625
2017-11-25,481045.53125
2017-11-26,512991.65625
2017-11-27,545749.875
2017-11-28,574376.9375
2017-11-29,588691.5
2017-11-30,580572.5625
2017-12-01,596234.625
2017-12-02,646276.0625
2017-12-03,652421.9375
2017-12-04,666048.25
2017-12-05,687054.875
2017-12-06,701203.25
2017-12-07,844146.5
2017-12-08,1054312.625
2017-12-09,976323.8125
2017-12-10,896265.875
2017-12-11,911875.0625
2017-12-12,997396.875
2017-12-13,1036906.5
2017-12-14,959301.9375
2017-12-15,975884.25
2017-12-16,1045003.6875
2017-12-17,1145942.5
2017-12-18,1123792.625
2017-12-19,1120261.75
2017-12-20,1042510.125
2017-12-21,977371.5625
2017-12-22,929039.375
2017-12-23,813394.75
2017-12-24,851852.375
2017-12-25,815868.625
2017-12-26,814657.5625
2017-12-27,931780.5
2017-12-28,916554.6875
2017-12-29,845775.625
2017-12-30,846521.6875
2017-12-31,743649.125
2018-01-01,813674.1875
2018-01-02,785583.4375
2018-01-03,860509.5625
2018-01-04,872801.4375
2018-01-05,881612.25
2018-01-06,994250.0625
2018-01-07,997962.4375
2018-01-08,938115.25
2018-01-09,863818.875
2018-01-10,830014.1875
2018-01-11,853411.9375
2018-01-12,760629.6875
2018-01-13,790210.9375
2018-01-14,813907.5
2018-01-15,778783.125
2018-01-16,779240.8125
2018-01-17,646189.75
2018-01-18,636988.875
2018-01-19,646098.0
2018-01-20,660666.4375
2018-01-21,730552.125
2018-01-22,658503.25
2018-01-23,618274.5
2018-01-24,614717.375
2018-01-25,641502.0625
2018-01-26,629361.25
2018-01-27,628214.875
2018-01-28,645102.3125
2018-01-29,660883.625
2018-01-30,636610.125
2018-01-31,569764.875
2018-02-01,575239.0
2018-02-02,511575.5
2018-02-03,500349.28125
2018-02-04,518639.03125
2018-02-05,467391.375
2018-02-06,404069.5
2018-02-07,441093.5
2018-02-08,441611.90625
2018-02-09,482216.84375
2018-02-10,508648.375
2018-02-11,502584.875
2018-02-12,475008.5
2018-02-13,515875.125
2018-02-14,495493.84375
2018-02-15,538174.6875
2018-02-16,571519.6875
2018-02-17,575702.0
2018-02-18,627358.6875
2018-02-19,595905.3125
2018-02-20,633693.625
2018-02-21,642631.6875
2018-02-22,604797.5625
2018-02-23,561268.5625
2018-02-24,578849.8125
2018-02-25,551207.3125
2018-02-26,542861.125
2018-02-27,578492.25
2018-02-28,601069.5
2018-03-01,585156.3125
2018-03-02,623627.1875
2018-03-03,630643.4375
2018-03-04,653109.8125
2018-03-05,654753.1875
2018-03-06,649005.8125
2018-03-07,614439.4375
2018-03-08,565296.5625
2018-03-09,537676.75
2018-03-10,529408.875
2018-03-11,501224.0625
2018-03-12,544220.125
2018-03-13,521576.3125
2018-03-14,525612.875
2018-03-15,473057.5
2018-03-16,478061.3125
2018-03-17,478556.4375
2018-03-18,453749.09375
2018-03-19,479668.40625
2018-03-20,497746.28125
2018-03-21,514094.59375
2018-03-22,508420.84375
2018-03-23,501195.15625
2018-03-24,509399.84375
2018-03-25,492854.25
2018-03-26,486011.34375
2018-03-27,469457.375
2018-03-28,449857.5625
2018-03-29,460745.0
2018-03-30,410605.6875
2018-03-31,393705.34375
2018-04-01,400021.78125
2018-04-02,390985.25
2018-04-03,407644.15625
2018-04-04,429466.84375
2018-04-05,393224.8125
2018-04-06,393098.21875
2018-04-07,385497.84375
2018-04-08,402327.625
2018-04-09,409247.5
2018-04-10,412115.5625
2018-04-11,430663.0
2018-04-12,433989.96875
2018-04-13,490182.03125
2018-04-14,488381.53125
2018-04-15,496112.84375
2018-04-16,517090.28125
2018-04-17,494380.3125
2018-04-18,488918.5
2018-04-19,496601.71875
2018-04-20,504853.28125
2018-04-21,543113.0625
2018-04-22,547794.25
2018-04-23,539774.125
2018-04-24,552132.375
2018-04-25,597136.25
2018-04-26,553549.5625
2018-04-27,582318.125
2018-04-28,555331.5625
2018-04-29,581668.25
2018-04-30,586628.3125
2018-05-01,582486.4375
2018-05-02,580236.125
2018-05-03,591547.5
2018-05-04,610301.6875
2018-05-05,606085.125
2018-05-06,615146.75
2018-05-07,602867.875
2018-05-08,589852.25
2018-05-09,582743.3125
2018-05-10,587638.0625
2018-05-11,558799.375
2018-05-12,522423.875
2018-05-13,527006.6875
2018-05-14,539236.3125
2018-05-15,538095.6875
2018-05-16,529319.5625
2018-05-17,516223.65625
2018-05-18,502798.0
2018-05-19,514269.25
2018-05-20,513724.8125
2018-05-21,531461.0
2018-05-22,517865.78125
2018-05-23,491894.21875
2018-05-24,463422.5625
2018-05-25,466760.15625
2018-05-26,465624.625
2018-05-27,457887.5
2018-05-28,458117.34375
2018-05-29,444068.40625
2018-05-30,469698.125
2018-05-31,460163.34375
2018-06-01,467370.125
2018-06-02,468755.34375
2018-06-03,474687.0
2018-06-04,480417.03125
2018-06-05,465243.3125
2018-06-06,473617.75
2018-06-07,471969.90625
2018-06-08,479120.84375
2018-06-09,475509.0625
2018-06-10,468532.125
2018-06-11,424200.90625
2018-06-12,433300.84375
2018-06-13,415392.34375
2018-06-14,396763.125
2018-06-15,417726.0
2018-06-16,407538.375
2018-06-17,413225.1875
2018-06-18,410260.6875
2018-06-19,427173.5625
2018-06-20,431942.65625
2018-06-21,430886.90625
2018-06-22,428411.90625
2018-06-23,383219.5625
2018-06-24,387887.3125
2018-06-25,388763.15625
2018-06-26,392471.53125
2018-06-27,383907.375
2018-06-28,388415.78125
2018-06-29,370454.46875
2018-06-30,390162.9375
2018-07-01,402560.53125
2018-07-02,401799.3125
2018-07-03,417908.96875
2018-07-04,413284.5625
2018-07-05,418040.15625
2018-07-06,418751.96875
2018-07-07,419559.875
2018-07-08,431456.40625
2018-07-09,426252.125
2018-07-10,420913.53125
2018-07-11,390842.75
2018-07-12,398635.8125
2018-07-13,388085.09375
2018-07-14,390674.90625
2018-07-15,392250.75
2018-07-16,397522.90625
2018-07-17,419539.84375
2018-07-18,458131.40625
2018-07-19,464694.53125
2018-07-20,475001.3125
2018-07-21,466324.21875
2018-07-22,470451.6875
2018-07-23,469969.53125
2018-07-24,485755.0625
2018-07-25,530982.1875
2018-07-26,513372.90625
2018-07-27,500135.0
2018-07-28,512522.75
2018-07-29,514829.0625
2018-07-30,515894.28125
2018-07-31,509062.09375
2018-08-01,484886.0
2018-08-02,480831.8125
2018-08-03,478731.875
2018-08-04,470849.21875
2018-08-05,445049.78125
2018-08-06,447013.46875
2018-08-07,443144.09375
2018-08-08,428417.5625
2018-08-09,413591.78125
2018-08-10,437195.90625
2018-08-11,418628.90625
2018-08-12,425251.65625
2018-08-13,429157.25
2018-08-14,425352.65625
2018-08-15,412529.90625
2018-08-16,423657.6875
2018-08-17,423838.46875
2018-08-18,440908.78125
2018-08-19,430135.5625
2018-08-20,435355.40625
2018-08-21,422116.25
2018-08-22,435956.4375
2018-08-23,433535.90625
2018-08-24,446871.3125
2018-08-25,450562.5625
2018-08-26,452888.46875
2018-08-27,449949.0625
2018-08-28,464355.4375
2018-08-29,480867.59375
2018-08-30,477971.9375
2018-08-31,475669.375
2018-09-01,475323.90625
2018-09-02,485091.75
2018-09-03,491127.0625
2018-09-04,493133.71875
2018-09-05,501749.03125
2018-09-06,460596.53125
2018-09-07,451279.59375
2018-09-08,451397.90625
2018-09-09,434852.46875
2018-09-10,439655.5
2018-09-11,446594.46875
2018-09-12,438259.625
2018-09-13,437724.53125
2018-09-14,444741.875
2018-09-15,442749.875
2018-09-16,444605.375
2018-09-17,443066.8125
2018-09-18,428059.71875
2018-09-19,428818.5
2018-09-20,427598.6875
2018-09-21,432110.59375
2018-09-22,447742.40625
2018-09-23,448941.3125
2018-09-24,446756.25
2018-09-25,435229.375
2018-09-26,424396.78125
2018-09-27,427815.53125
2018-09-28,437951.6875
2018-09-29,435885.65625
2018-09-30,433366.71875
2018-10-01,434383.96875
2018-10-02,428547.40625
2018-10-03,428778.4375
2018-10-04,428444.90625
2018-10-05,439718.59375
2018-10-06,441253.1875
2018-10-07,439136.34375
2018-10-08,439595.09375
2018-10-09,443326.0
2018-10-10,439855.46875
2018-10-11,440890.03125
2018-10-12,413012.15625
2018-10-13,414761.34375
2018-10-14,415449.09375
2018-10-15,415268.3125
2018-10-16,432875.59375
2018-10-17,430658.84375
2018-10-18,428932.8125
2018-10-19,426532.96875
2018-10-20,423173.46875
2018-10-21,425084.0
2018-10-22,425189.125
2018-10-23,424164.15625
2018-10-24,424592.125
2018-10-25,425308.75
2018-10-26,423955.15625
2018-10-27,425726.375
2018-10-28,425845.9375
2018-10-29,426450.65625
2018-10-30,417065.3125
2018-10-31,415136.21875
2018-11-01,415416.4375
2018-11-02,419007.0
2018-11-03,422568.3125
2018-11-04,421128.03125
2018-11-05,420613.65625
2018-11-06,425021.90625
2018-11-07,427300.0625
2018-11-08,431705.78125
2018-11-09,431026.03125
2018-11-10,433745.9375
2018-11-11,435613.75
2018-11-12,435291.8125
2018-11-13,432444.53125
2018-11-14,431823.96875
2018-11-15,384889.34375
2018-11-16,371999.5
2018-11-17,368093.6875
2018-11-18,366850.5625
2018-11-19,371064.78125
2018-11-20,319053.375
2018-11-21,295115.9375
2018-11-22,302973.21875
2018-11-23,286142.15625
2018-11-24,287871.4375
2018-11-25,256956.140625
2018-11-26,267239.84375
2018-11-27,252879.015625
2018-11-28,256305.40625
2018-11-29,285820.53125
2018-11-30,283907.25
2018-12-01,269868.90625
2018-12-02,281689.0
2018-12-03,276797.78125
2018-12-04,258702.875
2018-12-05,264637.46875
2018-12-06,249733.046875
2018-12-07,234454.515625
2018-12-08,227279.859375
2018-12-09,230688.3125
2018-12-10,239698.65625
2018-12-11,233233.734375
2018-12-12,227221.109375
2018-12-13,231638.78125
2018-12-14,219738.046875
2018-12-15,216780.140625
2018-12-16,216264.0625
2018-12-17,216904.25
2018-12-18,236337.765625
2018-12-19,249950.09375
2018-12-20,252399.46875
2018-12-21,282248.03125
2018-12-22,268539.0
2018-12-23,277006.3125
2018-12-24,275046.0
2018-12-25,280157.4375
2018-12-26,262623.09375
2018-12-27,264751.1875
2018-12-28,254229.484375
2018-12-29,273312.125
2018-12-30,265659.5625
2018-12-31,268962.625
2019-01-01,259306.28125
2019-01-02,265736.4375
2019-01-03,271477.8125
2019-01-04,264004.9375
2019-01-05,258794.875
2019-01-06,257756.546875
2019-01-07,276608.15625
2019-01-08,269028.21875
2019-01-09,269835.40625
2019-01-10,269043.59375
2019-01-11,245799.71875
2019-01-12,246638.953125
2019-01-13,244758.890625
2019-01-14,237938.578125
2019-01-15,248258.796875
2019-01-16,243486.921875
2019-01-17,242305.296875
2019-01-18,244151.265625
2019-01-19,241689.15625
2019-01-20,246524.3125
2019-01-21,238488.328125
2019-01-22,237385.75
2019-01-23,239809.5625
2019-01-24,236825.78125
2019-01-25,237215.859375
2019-01-26,237530.8125
2019-01-27,237858.890625
2019-01-28,235777.734375
2019-01-29,229794.609375
2019-01-30,227289.625
2019-01-31,228117.953125
2019-02-01,226313.90625
2019-02-02,228086.1875
2019-02-03,230148.921875
2019-02-04,227056.59375
2019-02-05,226562.890625
2019-02-06,227718.125
2019-02-07,224747.78125
2019-02-08,224248.328125
2019-02-09,240335.78125
2019-02-10,240441.53125
2019-02-11,241823.546875
2019-02-12,239712.375
2019-02-13,240645.0
2019-02-14,241650.375
2019-02-15,241126.171875
2019-02-16,239646.5
2019-02-17,240845.59375
2019-02-18,243192.65625
2019-02-19,259099.859375
2019-02-20,259720.28125
2019-02-21,262677.65625
2019-02-22,259613.015625
2019-02-23,261424.359375
2019-02-24,271004.34375
2019-02-25,249124.53125
2019-02-26,254498.015625
2019-02-27,253371.234375
2019-02-28,253064.796875
2019-03-01,253810.75
2019-03-02,254173.421875
2019-03-03,254631.484375
2019-03-04,253236.578125
2019-03-05,246998.8125
2019-03-06,256523.015625
2019-03-07,257463.75
2019-03-08,259402.265625
2019-03-09,258355.265625
2019-03-10,263106.46875
2019-03-11,262467.84375
2019-03-12,257125.328125
2019-03-13,256638.78125
2019-03-14,255293.515625
2019-03-15,257110.84375
2019-03-16,256864.6875
2019-03-17,262296.28125
2019-03-18,261266.078125
2019-03-19,259566.640625
2019-03-20,262017.46875
2019-03-21,260716.75
2019-03-22,257136.0625
2019-03-23,260066.40625
2019-03-24,260871.3125
2019-03-25,259701.34375
2019-03-26,254247.359375
2019-03-27,256353.875
2019-03-28,265077.0
2019-03-29,264210.4375
2019-03-30,268357.78125
2019-03-31,269231.3125
2019-04-01,269464.5
2019-04-02,271222.78125
2019-04-03,318913.0625
2019-04-04,324217.75
2019-04-05,322088.875
2019-04-06,328557.0625
2019-04-07,330253.125
2019-04-08,340060.90625
2019-04-09,343362.75
2019-04-10,337733.4375
2019-04-11,342284.53125
2019-04-12,326971.8125
2019-04-13,327358.09375
2019-04-14,327802.5
2019-04-15,332685.625
2019-04-16,326002.34375
2019-04-17,335384.9375
2019-04-18,335513.9375
2019-04-19,338716.84375
2019-04-20,339530.46875
2019-04-21,341560.8125
2019-04-22,340106.4375
2019-04-23,344585.375
2019-04-24,354931.25
2019-04-25,352164.96875
2019-04-26,336817.03125
2019-04-27,342107.09375
2019-04-28,341606.53125
2019-04-29,341753.3125
2019-04-30,338304.09375
2019-05-01,345635.375
2019-05-02,349843.625
2019-05-03,360066.96875
2019-05-04,375349.5
2019-05-05,379374.5625
2019-05-06,378556.0625
2019-05-07,375269.21875
2019-05-08,382566.625
2019-05-09,389206.5
2019-05-10,402892.15625
2019-05-11,415429.25
2019-05-12,469075.84375
2019-05-13,454373.03125
2019-05-14,510044.59375
2019-05-15,518460.0625
2019-05-16,530015.375
2019-05-17,509987.5625
2019-05-18,475409.46875
2019-05-19,470636.9375
2019-05-20,530495.875
2019-05-21,514547.90625
2019-05-22,512038.3125
2019-05-23,494267.1875
2019-05-24,511223.3125
2019-05-25,515077.0
2019-05-26,519158.03125
2019-05-27,559225.25
2019-05-28,566685.5
2019-05-29,563832.1875
2019-05-30,562629.0
2019-05-31,542568.4375
2019-06-01,561377.3125
2019-06-02,560829.5
2019-06-03,573372.9375
2019-06-04,536490.1875
2019-06-05,502036.5625
2019-06-06,510712.0
2019-06-07,509283.15625
2019-06-08,520672.09375
2019-06-09,515029.21875
2019-06-10,498962.34375
2019-06-11,518121.875
2019-06-12,511894.28125
2019-06-13,527924.1875
2019-06-14,531326.75
2019-06-15,559467.625
2019-06-16,569234.0625
2019-06-17,578555.875
2019-06-18,600585.125
2019-06-19,581010.4375
2019-06-20,591315.25
2019-06-21,599140.5
2019-06-22,641388.5
2019-06-23,674212.4375
2019-06-24,684989.5625
2019-06-25,688667.8125
2019-06-26,740884.5625
2019-06-27,820607.375
2019-06-28,704246.8125
2019-06-29,784389.25
2019-06-30,754737.8125
2019-07-01,680155.875
2019-07-02,666466.5625
2019-07-03,684895.3125
2019-07-04,758070.625
2019-07-05,711023.9375
2019-07-06,700534.75
2019-07-07,715529.0625
2019-07-08,729817.875
2019-07-09,782378.9375
2019-07-10,802671.25
2019-07-11,766635.0625
2019-07-12,713434.9375
2019-07-13,744829.5
2019-07-14,717584.75
2019-07-15,647733.25
2019-07-16,682982.625
2019-07-17,596675.125
2019-07-18,610296.6875
2019-07-19,670017.75
2019-07-20,663395.0
2019-07-21,679259.1875
2019-07-22,667725.375
2019-07-23,652218.625
2019-07-24,624904.5625
2019-07-25,620720.625
2019-07-26,626580.0
2019-07-27,625338.3125
2019-07-28,601294.5625
2019-07-29,603555.6875
2019-07-30,604184.125
2019-07-31,610103.125
2019-08-01,640922.3125
2019-08-02,669214.4375
2019-08-03,686631.1875
2019-08-04,706366.9375
2019-08-05,715311.875
2019-08-06,776689.375
2019-08-07,749269.1875
2019-08-08,781402.125
2019-08-09,778316.6875
2019-08-10,774085.1875
2019-08-11,740684.0
2019-08-12,752949.875
2019-08-13,745136.875
2019-08-14,706896.5625
2019-08-15,663353.9375
2019-08-16,681983.6875
2019-08-17,689433.0625
2019-08-18,681065.9375
2019-08-19,687164.625
2019-08-20,731069.9375
2019-08-21,715353.25
2019-08-22,667390.0625
2019-08-23,664582.0625
2019-08-24,687164.6875
2019-08-25,670862.6875
2019-08-26,671216.6875
2019-08-27,685936.3125
2019-08-28,677979.9375
2019-08-29,651559.125
2019-08-30,632974.125
2019-08-31,640275.875
2019-09-01,642480.9375
2019-09-02,651535.75
2019-09-03,691009.625
2019-09-04,709289.875
2019-09-05,701222.625
2019-09-06,700367.6875
2019-09-07,681159.25
2019-09-08,691960.4375
2019-09-09,687104.9375
2019-09-10,677548.5
2019-09-11,661633.4375
2019-09-12,666097.25
2019-09-13,674536.375
2019-09-14,665726.75
2019-09-15,666438.5625
2019-09-16,661550.6875
2019-09-17,658050.75
2019-09-18,659136.1875
2019-09-19,655331.875
2019-09-20,657167.5625
2019-09-21,651894.0
2019-09-22,641681.6875
2019-09-23,644223.75
2019-09-24,620768.625
2019-09-25,550921.4375
2019-09-26,544776.8125
2019-09-27,521267.5625
2019-09-28,533535.625
2019-09-29,533197.0
2019-09-30,523995.78125
2019-10-01,538282.5625
2019-10-02,544548.3125
2019-10-03,547510.625
2019-10-04,537787.25
2019-10-05,530874.0
2019-10-06,526976.75
2019-10-07,516889.6875
2019-10-08,535872.875
2019-10-09,536506.5625
2019-10-10,558492.1875
2019-10-11,553131.3125
2019-10-12,533898.9375
2019-10-13,535262.5
2019-10-14,534818.1875
2019-10-15,538307.875
2019-10-16,527668.875
2019-10-17,516007.25
2019-10-18,519269.03125
2019-10-19,508728.6875
2019-10-20,510260.09375
2019-10-21,525794.625
2019-10-22,525600.125
2019-10-23,514169.0625
2019-10-24,480160.0
2019-10-25,479927.09375
2019-10-26,554296.75
2019-10-27,591012.6875
2019-10-28,610759.5
2019-10-29,589284.75
2019-10-30,602819.0625
2019-10-31,586986.125
2019-11-01,589573.0
2019-11-02,588147.125
2019-11-03,592488.5625
2019-11-04,585873.6875
2019-11-05,597578.0
2019-11-06,592939.375
2019-11-07,597154.0625
2019-11-08,588805.8125
2019-11-09,561860.0
2019-11-10,562052.625
2019-11-11,577979.875
2019-11-12,559487.125
2019-11-13,566305.3125
2019-11-14,566884.1875
2019-11-15,556537.625
2019-11-16,541294.875
2019-11-17,545011.6875
2019-11-18,546493.0625
2019-11-19,530556.0625
2019-11-20,523985.28125
2019-11-21,512091.46875
2019-11-22,486933.59375
2019-11-23,465865.21875
2019-11-24,472407.96875
2019-11-25,449385.65625
2019-11-26,456814.3125
2019-11-27,461960.1875
2019-11-28,482304.46875
2019-11-29,478550.75
2019-11-30,499778.4375
2019-12-01,487390.84375
2019-12-02,477470.5
2019-12-03,470247.5625
2019-12-04,469429.375
2019-12-05,463431.375
2019-12-06,474649.21875
2019-12-07,480554.78125
2019-12-08,480814.15625
2019-12-09,481405.84375
2019-12-10,470082.6875
2019-12-11,462249.0625
2019-12-12,457101.03125
2019-12-13,454311.3125
2019-12-14,456800.375
2019-12-15,447709.28125
2019-12-16,449808.21875
2019-12-17,433342.65625
2019-12-18,415107.5625
2019-12-19,455925.0625
2019-12-20,449508.25
2019-12-21,450302.09375
2019-12-22,448468.3125
2019-12-23,467719.5625
2019-12-24,458378.71875
2019-12-25,453867.21875
2019-12-26,449922.34375
2019-12-27,450292.0
2019-12-28,452403.90625
2019-12-29,454180.03125
2019-12-30,460505.5
2019-12-31,452304.09375
2020-01-01,446408.34375
2020-01-02,445585.8125
2020-01-03,431143.1875
2020-01-04,455816.53125
2020-01-05,459854.84375
2020-01-06,459882.03125
2020-01-07,480183.0
2020-01-08,505761.6875
2020-01-09,495418.875
2020-01-10,482949.71875
2020-01-11,498224.21875
2020-01-12,490354.3125
2020-01-13,499704.125
2020-01-14,498068.75
2020-01-15,542207.9375
2020-01-16,540881.0625
2020-01-17,538095.0
2020-01-18,549885.9375
2020-01-19,550762.6875
2020-01-20,535883.4375
2020-01-21,533425.0
2020-01-22,541220.3125
2020-01-23,537668.125
2020-01-24,520538.3125
2020-01-25,523899.3125
2020-01-26,519199.84375
2020-01-27,533582.125
2020-01-28,560856.25
2020-01-29,582486.625
2020-01-30,582674.0
2020-01-31,601220.125
2020-02-01,597933.25
2020-02-02,600713.75
2020-02-03,597615.4375
2020-02-04,591836.9375
2020-02-05,578207.125
2020-02-06,604700.3125
2020-02-07,615704.625
2020-02-08,628132.4375
2020-02-09,632675.125
2020-02-10,648630.6875
2020-02-11,631893.75
2020-02-12,646416.125
2020-02-13,652860.4375
2020-02-14,650164.3125
2020-02-15,655243.4375
2020-02-16,628263.5625
2020-02-17,631244.8125
2020-02-18,615398.0
2020-02-19,648195.8125
2020-02-20,611997.5625
2020-02-21,616703.4375
2020-02-22,620733.0
2020-02-23,619170.375
2020-02-24,635923.9375
2020-02-25,630187.0
2020-02-26,609914.5625
2020-02-27,577749.75
2020-02-28,583000.3125
2020-02-29,578659.5625
2020-03-01,573891.1875
2020-03-02,575010.375
2020-03-03,587692.75
2020-03-04,581929.8125
2020-03-05,580167.375
2020-03-06,613459.4375
2020-03-07,625226.4375
2020-03-08,610746.625
2020-03-09,585488.125
2020-03-10,591587.125
2020-03-11,562290.3125
2020-03-12,578881.0625
2020-03-13,376001.625
2020-03-14,404734.1875
2020-03-15,377717.59375
2020-03-16,393371.6875
2020-03-17,372148.28125
2020-03-18,393771.53125
2020-03-19,424642.6875
2020-03-20,489652.40625
2020-03-21,496381.46875
2020-03-22,494704.84375
2020-03-23,465080.78125
2020-03-24,511570.1875
2020-03-25,527629.375
2020-03-26,523089.75
2020-03-27,519875.4375
2020-03-28,509441.78125
2020-03-29,491983.46875
2020-03-30,467409.71875
2020-03-31,511983.65625
2020-04-01,505482.5625
2020-04-02,519961.21875
2020-04-03,524313.8125
2020-04-04,514846.15625
2020-04-05,524332.1875
2020-04-06,523579.25
2020-04-07,552785.3125
2020-04-08,541220.0625
2020-04-09,550958.0
2020-04-10,542664.6875
2020-04-11,506751.875
2020-04-12,506060.28125
2020-04-13,513354.09375
2020-04-14,503924.90625
2020-04-15,500062.8125
2020-04-16,497598.71875
2020-04-17,525788.9375
2020-04-18,524771.9375
2020-04-19,537249.25
2020-04-20,532548.0625
2020-04-21,519425.09375
2020-04-22,529408.0
2020-04-23,540970.75
2020-04-24,555826.75
2020-04-25,563195.0625
2020-04-26,564661.1875
2020-04-27,572972.9375
2020-04-28,580347.6875
2020-04-29,578061.0
2020-04-30,643117.625
2020-05-01,644896.8125
2020-05-02,668571.75
2020-05-03,677207.3125
2020-05-04,671295.125
2020-05-05,666322.4375
2020-05-06,664151.0625
2020-05-07,691444.3125
2020-05-08,734517.875
2020-05-09,722322.5
2020-05-10,703991.8125
2020-05-11,642926.0
2020-05-12,634750.25
2020-05-13,648528.0
2020-05-14,685897.5
2020-05-15,716068.0625
2020-05-16,686977.8125
2020-05-17,690046.4375
2020-05-18,712442.6875
2020-05-19,707165.75
2020-05-20,705358.6875
2020-05-21,678463.8125
2020-05-22,645139.3125
2020-05-23,657942.5625
2020-05-24,659892.4375
2020-05-25,629167.875
2020-05-26,638405.6875
2020-05-27,625647.6875
2020-05-28,652657.375
2020-05-29,672129.25
2020-05-30,662147.6875
2020-05-31,680470.5
2020-06-01,665994.375
2020-06-02,702376.3125
2020-06-03,654793.9375
2020-06-04,661739.875
2020-06-05,677143.9375
2020-06-06,664026.5
2020-06-07,661134.1875
2020-06-08,665375.75
2020-06-09,665887.0625
2020-06-10,672085.1875
2020-06-11,675554.5625
2020-06-12,653380.4375
2020-06-13,661202.625
2020-06-14,660980.75
2020-06-15,652718.0625
2020-06-16,657983.875
2020-06-17,663760.125
2020-06-18,660046.5
2020-06-19,657832.625
2020-06-20,645020.25
2020-06-21,647794.875
